id,name,property_id,sqftsuper,image,images,type,sharetype,rent,parkingcharges,deposite,maintenance,status,availablebed,totalbed,availfrom,availto,windowstyle,iswindowmesh,details,parking_number,created_at,updated_at,tenure,windows,plugpoints,lights,tubelights,fans,showbulbs,balconylights,commpercentage,tds
477,"Room 2",192,150,0,0,shared,0,6500,0,13000,0,occupied,0,2,2018-03-15,2019-02-15,normal,yes,.,1005,"2018-03-15 20:35:29","2018-04-02 15:27:02",11,2,3,0,1,1,0,0,0.00,NULL
478,"Room 3",192,200,0,0,shared,0,6500,0,13000,0,occupied,0,2,2018-03-15,2019-02-15,normal,yes,"Spacious room with attached bathroom & Balcony",1005,"2018-03-15 20:35:29","2018-04-02 15:27:02",11,1,9,1,1,1,0,1,0.00,NULL
479,"Room 1",193,144,0,0,single,0,11500,0,34500,0,available,1,1,2018-03-16,2019-02-16,french,yes,0,0,"2018-03-16 13:07:32","2018-03-16 13:07:32",11,1,0,0,0,0,0,0,0.00,NULL
480,Room2,193,130,0,0,single,0,11500,0,34500,0,available,1,1,2018-03-16,2019-02-16,french,yes,0,0,"2018-03-16 13:07:32","2018-03-16 13:07:32",11,0,0,0,0,0,0,0,0.00,NULL
481,Room3,193,140,0,0,single,0,14000,0,42000,0,available,1,1,2018-03-16,2019-02-16,french,yes,0,0,"2018-03-16 13:07:32","2018-03-16 13:07:32",11,0,0,0,0,0,0,0,0.00,NULL
483,"Room 1",195,676,0,0,single,0,16000,0,32000,0,occupied,0,1,2018-03-23,2019-02-23,normal,yes,.,105,"2018-03-23 15:09:50","2018-03-23 16:13:20",11,1,2,1,0,1,0,0,0.00,NULL
484,"Room 1",200,200,0,0,shared,0,7000,0,14000,0,occupied,0,2,2018-03-26,2019-02-26,normal,yes,.,2108,"2018-03-26 17:42:08","2018-06-05 16:15:15",11,1,3,2,0,1,0,0,0.00,0.00
485,"Room 2",200,150,0,0,shared,0,6000,0,12000,0,occupied,0,2,2018-03-26,2019-02-26,normal,yes,.,2108,"2018-03-26 17:42:08","2018-06-05 16:15:15",11,1,3,1,0,1,0,0,0.00,0.00
486,"Room 3",200,150,0,0,shared,0,6500,0,13000,0,occupied,0,2,2018-03-26,2019-02-26,normal,yes,.,2108,"2018-03-26 17:42:08","2018-06-05 16:15:15",11,1,3,2,0,1,0,0,0.00,0.00
487,Room1,201,130,0,0,single,0,16000,0,48000,0,occupied,0,1,2018-03-29,2019-03-01,normal,yes,0,0,"2018-03-29 13:29:26","2018-05-08 21:11:15",11,0,0,0,0,0,0,0,0.00,NULL
488,Room2,201,140,0,0,single,0,17000,0,51000,0,occupied,0,1,2018-03-29,2019-03-01,normal,yes,0,0,"2018-03-29 13:29:26","2018-05-08 21:11:15",11,0,0,0,0,0,0,0,0.00,NULL
489,Room3,201,170,0,0,single,0,18000,0,54000,0,occupied,0,1,2018-03-29,2019-03-01,normal,yes,0,0,"2018-03-29 13:29:26","2018-05-08 21:11:15",11,0,0,0,0,0,0,0,0.00,NULL
490,Room1,202,160,0,0,single,0,18000,0,54000,0,available,1,1,2018-03-29,2019-03-01,french,yes,0,0,"2018-03-29 16:00:00","2018-03-29 16:00:00",11,0,0,0,0,0,0,0,0.00,NULL
491,Room2,202,150,0,0,single,0,17000,0,51000,0,available,1,1,2018-03-29,2019-03-01,french,yes,0,0,"2018-03-29 16:00:00","2018-03-29 16:00:00",11,0,0,0,0,0,0,0,0.00,NULL
492,Room3,202,180,0,0,shared,0,10000,0,30000,0,available,2,2,2018-03-29,2019-03-01,french,yes,0,0,"2018-03-29 16:00:00","2018-03-29 16:00:00",11,0,0,0,0,0,0,0,0.00,NULL
493,Room4,202,170,0,0,single,0,18000,0,54000,0,available,1,1,2018-03-29,2019-03-01,french,yes,0,0,"2018-03-29 16:00:00","2018-03-29 16:00:00",11,0,0,0,0,0,0,0,0.00,NULL
494,Room1,203,140,0,0,single,0,16000,0,48000,0,available,1,1,2018-03-30,2019-03-02,french,yes,0,0,"2018-03-30 11:13:08","2018-03-30 11:13:08",11,0,0,0,0,0,0,0,0.00,NULL
495,Room2,203,170,0,0,single,0,17000,0,51000,0,available,1,1,2018-03-30,2019-03-02,french,yes,0,0,"2018-03-30 11:13:08","2018-03-30 11:13:08",11,0,0,0,0,0,0,0,0.00,NULL
496,Room3,203,130,0,0,single,0,15000,0,45000,0,available,1,1,2018-03-30,2019-03-02,french,yes,0,0,"2018-03-30 11:13:08","2018-03-30 11:13:08",11,0,0,0,0,0,0,0,0.00,NULL
497,Room1,204,140,0,0,single,0,14500,0,43500,0,occupied,0,1,2018-03-28,2019-02-28,french,yes,0,0,"2018-03-30 16:56:35","2018-05-08 21:12:14",11,0,0,0,0,0,0,0,0.00,NULL
498,Room2,204,150,0,0,single,0,14500,0,43500,0,occupied,0,1,2018-03-28,2019-02-28,french,yes,0,0,"2018-03-30 16:56:35","2018-05-08 21:12:14",11,0,0,0,0,0,0,0,0.00,NULL
499,Room3,204,130,0,0,single,0,13000,0,36000,0,available,1,1,2018-03-28,2019-02-28,french,yes,0,0,"2018-03-30 16:56:35","2018-03-30 16:56:35",11,0,0,0,0,0,0,0,0.00,NULL
500,Room1,205,150,0,,single,0,14500,0,43500,0,available,1,1,2018-04-02,2019-04-02,french,yes,0,NULL,"2018-04-02 12:45:31","2018-04-02 12:45:31",11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00,NULL
501,Room1,206,150,0,0,single,0,14000,0,42000,0,available,1,1,2018-03-27,2019-02-27,french,yes,0,0,"2018-04-02 12:52:18","2018-04-02 12:52:18",11,0,0,0,0,0,0,0,0.00,NULL
502,Room2,206,150,0,0,shared,0,8000,0,24000,0,available,2,2,2018-03-27,2019-02-27,french,yes,0,0,"2018-04-02 12:52:18","2018-04-02 12:52:18",11,0,0,0,0,0,0,0,0.00,NULL
503,Room3,206,150,0,0,shared,0,8000,0,24000,0,available,2,2,2018-03-27,2019-02-27,french,yes,0,0,"2018-04-02 12:52:18","2018-04-02 12:52:18",11,0,0,0,0,0,0,0,0.00,NULL
504,Room4,206,130,0,0,single,0,12000,0,36000,0,available,1,1,2018-03-27,2019-02-27,french,yes,0,0,"2018-04-02 12:52:18","2018-04-02 12:52:18",11,0,0,0,0,0,0,0,0.00,NULL
505,"Room 1 ",207,220,0,0,shared,0,6000,0,12000,0,partial,1,2,2018-05-01,2019-04-01,normal,no,,401,"2018-04-04 17:23:26","2018-06-22 19:13:38",11,1,2,0,1,1,1,0,0.00,0.00
506,"Room 2",207,240,0,0,shared,0,7000,0,14000,0,occupied,0,2,2018-05-05,2019-04-05,normal,no,,401,"2018-04-04 17:23:26","2018-06-22 19:13:38",11,1,1,0,1,1,0,0,0.00,0.00
507,"Room 3",207,300,0,0,shared,0,7000,0,14000,0,available,2,2,2018-05-05,2019-04-05,normal,no,,,"2018-04-04 17:23:26","2018-06-22 19:13:38",11,1,2,1,1,1,0,1,0.00,0.00
508,"Room 1",208,150,0,,shared,0,6000,0,12000,0,occupied,0,2,2018-04-05,2019-04-05,normal,yes,"Spacious room with attached bathroom",NULL,"2018-04-05 17:14:42","2018-04-22 15:09:20",11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00,NULL
509,"Room 2",208,150,0,,shared,0,6000,0,12000,0,occupied,0,2,2018-04-05,2019-04-05,normal,yes,"Spacious room with attached bathroom",NULL,"2018-04-05 17:16:53","2018-04-23 18:25:20",11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00,NULL
510,"Room 3",208,150,0,,shared,0,5500,0,11000,0,occupied,0,2,2018-04-05,2019-04-05,normal,yes,"Spacious room with Shared bathroom",NULL,"2018-04-05 17:19:46","2018-04-23 18:00:14",11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00,NULL
512,"Room 1 ",211,1157,0,0,single,0,25000,0,75000,0,occupied,0,2,2018-04-06,2019-03-06,normal,no,00,00,"2018-04-06 13:01:13","2018-06-14 13:53:51",11,1,2,2,2,2,0,0,0.00,0.00
513,"Room 1",209,220,0,,single,0,7500,0,15000,0,partial,1,2,2018-04-09,2019-04-08,normal,yes,00,NULL,"2018-04-09 14:31:21","2018-05-05 13:52:50",11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00,NULL
514,"ROOM 2",209,210,0,,single,0,7500,0,15000,0,occupied,0,2,2018-04-09,2019-04-08,normal,yes,00,NULL,"2018-04-09 14:36:38","2018-04-22 23:42:40",11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00,NULL
515,"Room 3 ",209,200,0,,single,0,6500,0,13000,0,partial,1,2,2018-04-09,2019-09-08,normal,yes,00,NULL,"2018-04-09 14:52:22","2018-05-05 13:56:31",11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00,NULL
516,"Room 1",212,150,0,0,shared,0,5000,0,10000,0,partial,1,2,2018-04-15,2019-03-15,normal,yes,00,00,"2018-04-10 14:04:35","2018-05-05 13:54:52",11,1,2,1,1,1,0,0,0.00,NULL
517,"Room 2",212,130,0,0,shared,0,5500,0,11000,0,occupied,0,2,2018-04-15,2019-03-15,normal,yes,00,00,"2018-04-10 14:04:35","2018-05-08 21:20:26",11,1,1,1,1,1,0,0,0.00,NULL
518,"Room 1",213,130,0,0,shared,0,7500,0,15000,0,partial,1,2,2018-04-15,2019-03-15,normal,yes,00,00,"2018-04-10 14:41:29","2018-05-22 17:40:05",11,1,1,1,1,1,0,0,14.00,0.00
519,"Room 2",213,120,0,0,shared,0,7500,0,15000,0,available,15,2,2018-04-15,2019-03-15,normal,yes,00,00,"2018-04-10 14:41:29","2018-05-25 13:02:22",11,1,1,1,1,1,0,0,14.00,0.00
520,Room1,214,130,0,0,shared,0,7000,0,21000,0,available,2,2,2018-04-20,2019-03-20,french,yes,0,0,"2018-04-20 13:36:47","2018-04-20 13:36:47",11,0,0,0,0,0,0,0,0.00,NULL
521,Room2,214,140,0,0,shared,0,7000,0,21000,0,available,2,2,2018-04-20,2019-03-20,french,yes,0,0,"2018-04-20 13:36:47","2018-04-20 13:36:47",11,0,0,0,0,0,0,0,0.00,NULL
522,Room1,215,130,0,0,single,0,15000,0,45000,0,available,1,1,2018-04-23,2019-03-23,french,yes,0,0,"2018-04-23 14:10:53","2018-04-23 14:10:53",11,0,0,0,0,0,0,0,0.00,NULL
523,Room2,215,140,0,0,single,0,13000,0,39000,0,available,1,1,2018-04-23,2019-03-23,french,yes,0,0,"2018-04-23 14:10:53","2018-04-23 14:10:53",11,0,0,0,0,0,0,0,0.00,NULL
524,Room3,215,120,0,0,single,0,12000,0,36000,0,available,1,1,2018-04-23,2019-03-23,french,yes,0,0,"2018-04-23 14:10:53","2018-04-23 14:10:53",11,0,0,0,0,0,0,0,0.00,NULL
525,"Room 1",217,200,0,0,shared,0,6500,0,13000,0,available,2,2,2018-05-01,2019-04-01,normal,yes,.,0,"2018-04-28 14:09:11","2018-04-28 14:09:11",11,1,1,1,1,1,0,0,0.00,NULL
526,"Room 2",217,200,0,0,shared,0,6500,0,13000,0,available,2,2,2018-05-01,2019-04-01,normal,yes,.,0,"2018-04-28 14:09:11","2018-04-28 14:09:11",11,1,1,1,1,1,0,0,0.00,NULL
527,"Room 3",217,175,0,0,shared,0,6000,0,12000,0,available,2,2,2018-05-01,2019-04-01,normal,yes,.,0,"2018-04-28 14:09:11","2018-04-28 14:09:11",11,1,1,1,0,1,0,0,0.00,NULL
528,Room1,218,150,0,0,single,0,16000,0,48000,0,available,1,1,2018-04-25,2019-03-25,normal,yes,0,0,"2018-05-02 11:09:12","2018-12-18 10:45:00",11,0,0,0,0,0,0,0,0.00,0.00
529,Room2,218,100,0,0,single,0,14000,0,42000,0,available,1,1,2018-04-25,2019-03-25,normal,yes,0,0,"2018-05-02 11:09:12","2018-12-18 10:45:00",11,0,0,0,0,0,0,0,0.00,0.00
530,"Room 3",218,170,0,0,shared,0,8000,0,24000,0,available,2,2,2018-04-25,2019-03-25,normal,yes,0,0,"2018-05-02 11:09:12","2018-12-18 10:45:00",11,0,0,0,0,0,0,0,0.00,0.00
531,"Room 1",270,350,0,0,single,0,10000,0,30000,0,available,1,1,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
532,"Room 2",270,350,0,0,single,0,10000,0,30000,0,available,1,1,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
533,"Room 3",270,350,0,0,single,0,10000,0,30000,0,available,1,1,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
534,"Room 4",270,350,0,0,single,0,10000,0,30000,0,available,1,1,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
535,"Room 5",270,350,0,0,single,0,10000,0,30000,0,available,1,1,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
536,"Room 6",270,350,0,0,single,0,10000,0,30000,0,available,1,1,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
537,"Room 7",270,350,0,0,single,0,10000,0,30000,0,available,1,1,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
538,"Room 8",270,350,0,0,single,0,10000,0,30000,0,available,1,1,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
539,"Room 1",271,350,0,0,single,0,10000,0,30000,0,available,1,1,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
540,"Room 2",271,350,0,0,single,0,10000,0,30000,0,available,1,1,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
541,"Room 3",271,350,0,0,single,0,10000,0,30000,0,available,1,1,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
542,"Room 4",271,350,0,0,single,0,10000,0,30000,0,available,1,1,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
543,"Room 5",271,350,0,0,single,0,10000,0,30000,0,available,1,1,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
544,"Room 6",271,350,0,0,single,0,10000,0,30000,0,available,1,1,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
545,"Room 7",271,350,0,0,single,0,10000,0,30000,0,available,1,1,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
546,"Room 8",271,350,0,0,single,0,10000,0,30000,0,available,1,1,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
547,"Room 1",272,350,0,0,single,0,10000,0,30000,0,available,1,1,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
548,"Room 2",272,350,0,0,single,0,10000,0,30000,0,available,1,1,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
549,"Room 3",272,350,0,0,single,0,10000,0,30000,0,available,1,1,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
550,"Room 4",272,350,0,0,single,0,10000,0,30000,0,available,1,1,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
551,"Room 5",272,350,0,0,single,0,10000,0,30000,0,available,1,1,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
552,"Room 6",272,350,0,0,single,0,10000,0,30000,0,available,1,1,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
553,"Room 7",2723,350,0,0,single,0,10000,0,30000,0,available,1,1,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
554,"Room 7",272,350,0,0,single,0,10000,0,30000,0,available,1,1,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
555,"Room 8",272,350,0,0,single,0,10000,0,30000,0,available,1,1,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
556,"Room 1",273,350,0,0,shared,0,5000,0,15000,0,available,2,2,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
557,"Room 2",273,350,0,0,shared,0,5000,0,15000,0,available,2,2,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
558,"Room 3",273,350,0,0,shared,0,5000,0,15000,0,available,2,2,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
559,"Room 4",273,350,0,0,shared,0,5000,0,15000,0,available,2,2,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
560,"Room 5",273,350,0,0,shared,0,5000,0,15000,0,available,2,2,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
561,"Room 6",273,350,0,0,shared,0,5000,0,15000,0,available,2,2,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
562,"Room 7",273,350,0,0,shared,0,5000,0,15000,0,available,2,2,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
563,"Room 8",273,350,0,0,shared,0,5000,0,15000,0,available,2,2,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
564,"Room 1",274,350,0,0,single,0,10000,0,30000,0,available,1,1,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
565,"Room 2",274,350,0,0,single,0,10000,0,30000,0,available,1,1,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
566,"Room 3",274,350,0,0,single,0,10000,0,30000,0,available,1,1,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
567,"Room 4",274,350,0,0,single,0,5000,0,15000,0,available,1,1,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
568,"Room 5",274,350,0,0,single,0,10000,0,30000,0,available,1,1,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
569,"Room 6",274,350,0,0,shared,0,5000,0,15000,0,available,2,2,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
570,"Room 7",274,350,0,0,shared,0,5000,0,15000,0,available,2,2,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
571,"Room 8",274,350,0,0,shared,0,5000,0,15000,0,available,2,2,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
572,"Room 1",275,350,0,0,single,0,10000,0,30000,0,available,1,1,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
573,"Room 2",275,350,0,0,single,0,10000,0,30000,0,available,1,1,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
574,"Room 3",275,350,0,0,single,0,10000,0,30000,0,available,1,1,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
575,"Room 4",275,350,0,0,single,0,10000,0,30000,0,available,1,1,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
576,"Room 5",275,350,0,0,single,0,10000,0,30000,0,available,1,1,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
577,"Room 6",275,350,0,0,single,0,10000,0,30000,0,available,1,1,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
578,"Room 1",276,350,0,,single,0,10000,0,30000,0,available,1,1,2019-06-01,2020-05-01,normal,yes,.,NULL,"2019-06-20 15:32:57","2019-06-20 15:32:57",11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00,0.00
579,"Room 2",276,350,0,,single,0,10000,0,30000,0,available,1,1,2019-06-01,2020-05-01,normal,yes,.,NULL,"2019-06-20 15:32:57","2019-06-20 15:32:57",11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00,0.00
580,"Room 3",276,350,0,,single,0,10000,0,30000,0,available,1,1,2019-06-01,2020-05-01,normal,yes,.,NULL,"2019-06-20 15:32:58","2019-06-20 15:32:58",11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00,0.00
581,"Room 4",276,350,0,,single,0,10000,0,30000,0,available,1,1,2019-06-01,2020-05-01,normal,yes,.,NULL,"2019-06-20 15:32:58","2019-06-20 15:32:58",11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00,0.00
582,"Room 5",276,350,0,,single,0,10000,0,30000,0,available,1,1,2019-06-01,2020-05-01,normal,yes,.,NULL,"2019-06-20 15:32:58","2019-06-20 15:32:58",11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00,0.00
583,"Room 6",276,350,0,,single,0,10000,0,30000,0,available,1,1,2019-06-01,2020-05-01,normal,yes,.,NULL,"2019-06-20 15:32:58","2019-06-20 15:32:58",11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00,0.00
584,"Room 7",276,350,0,,single,0,10000,0,30000,0,available,1,1,2019-06-01,2020-05-01,normal,yes,.,NULL,"2019-06-20 15:32:58","2019-06-20 15:32:58",11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00,0.00
585,"Room 8",276,350,0,,single,0,10000,0,30000,0,available,1,1,2019-06-01,2020-05-01,normal,yes,.,NULL,"2019-06-20 15:32:58","2019-06-20 15:32:58",11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00,0.00
